gene_family	domain_group	raw_label	seq_core	mag_id_short	clade	has_explicit_viral_suffix
Chl_ab_binding_proteins	This_study	ERX552274.21.fa.dc..contig_912_35...MM01	ERX552274.21.fa.dc..contig_912_35	ERX552274.21	MM01	True
Chl_ab_binding_proteins	This_study	ERX552274.25.fa.dc..contig_530_4...LP01	ERX552274.25.fa.dc..contig_530_4	ERX552274.25	LP01	True
Chl_ab_binding_proteins	This_study	ERX552274.30.fa.dc..contig_4064_9...MM01	ERX552274.30.fa.dc..contig_4064_9	ERX552274.30	MM01	True
Chl_ab_binding_proteins	This_study	ERX552274.9.fa.dc..contig_25174_16...MM01	ERX552274.9.fa.dc..contig_25174_16	ERX552274.9	MM01	True
Chl_ab_binding_proteins	This_study	ERX552277.13.fa.dc..contig_12236_1...EP05	ERX552277.13.fa.dc..contig_12236_1	ERX552277.13	EP05	True
Chl_ab_binding_proteins	This_study	ERX552283.13.fa.dc..contig_2148_49...LP01	ERX552283.13.fa.dc..contig_2148_49	ERX552283.13	LP01	True
Chl_ab_binding_proteins	This_study	ERX552283.9.fa.dc..contig_1798_39...LP04	ERX552283.9.fa.dc..contig_1798_39	ERX552283.9	LP04	True
Chl_ab_binding_proteins	This_study	ERX552288.111.fa.dc..contig_19603_28...MM01	ERX552288.111.fa.dc..contig_19603_28	ERX552288.111	MM01	True
Chl_ab_binding_proteins	This_study	ERX552295.44.fa.dc..contig_1271_133...LP01	ERX552295.44.fa.dc..contig_1271_133	ERX552295.44	LP01	True
Chl_ab_binding_proteins	This_study	ERX552296.3.fa.dc..contig_4847_8...MM01	ERX552296.3.fa.dc..contig_4847_8	ERX552296.3	MM01	True
Chl_ab_binding_proteins	This_study	ERX552298.27.fa.dc..contig_77618_10...MM01	ERX552298.27.fa.dc..contig_77618_10	ERX552298.27	MM01	True
Chl_ab_binding_proteins	This_study	ERX552302.24.fa.dc..contig_5279_22...EP05	ERX552302.24.fa.dc..contig_5279_22	ERX552302.24	EP05	True
Chl_ab_binding_proteins	This_study	ERX552302.25.fa.dc..contig_34212_5...MM01	ERX552302.25.fa.dc..contig_34212_5	ERX552302.25	MM01	True
Chl_ab_binding_proteins	This_study	ERX552302.42.fa.dc..contig_30774_11...MM01	ERX552302.42.fa.dc..contig_30774_11	ERX552302.42	MM01	True
Chl_ab_binding_proteins	This_study	ERX552309.9.fa.dc..contig_224_31...LP01	ERX552309.9.fa.dc..contig_224_31	ERX552309.9	LP01	True
Chl_ab_binding_proteins	This_study	ERX552326.9.fa.dc..contig_3254_31...LP01	ERX552326.9.fa.dc..contig_3254_31	ERX552326.9	LP01	True
Chl_ab_binding_proteins	This_study	ERX552348.26.fa.dc..contig_4523_1...LP01	ERX552348.26.fa.dc..contig_4523_1	ERX552348.26	LP01	True
Chl_ab_binding_proteins	This_study	ERX555907.46.fa.dc..contig_26713_28...MM01	ERX555907.46.fa.dc..contig_26713_28	ERX555907.46	MM01	True
Chl_ab_binding_proteins	This_study	ERX555907.69.fa.dc..contig_665_22...LP03	ERX555907.69.fa.dc..contig_665_22	ERX555907.69	LP03	True
Chl_ab_binding_proteins	This_study	ERX555913.6.fa.dc..contig_55622_3...MM01	ERX555913.6.fa.dc..contig_55622_3	ERX555913.6	MM01	True
Chl_ab_binding_proteins	This_study	ERX555917.66.fa.dc..contig_76030_11...LP04	ERX555917.66.fa.dc..contig_76030_11	ERX555917.66	LP04	True
Chl_ab_binding_proteins	This_study	ERX555926.27.fa.dc..contig_47355_13...MM01	ERX555926.27.fa.dc..contig_47355_13	ERX555926.27	MM01	True
Chl_ab_binding_proteins	This_study	ERX555926.32.fa.dc..contig_26568_13...MM16	ERX555926.32.fa.dc..contig_26568_13	ERX555926.32	MM16	True
Chl_ab_binding_proteins	This_study	ERX555945.3.fa.dc..contig_35333_19...MM09	ERX555945.3.fa.dc..contig_35333_19	ERX555945.3	MM09	True
Chl_ab_binding_proteins	This_study	ERX555958.4.fa.dc..contig_90_41...MM12	ERX555958.4.fa.dc..contig_90_41	ERX555958.4	MM12	True
Chl_ab_binding_proteins	This_study	ERX555958.4.fa.dc..contig_11457_40...MM12	ERX555958.4.fa.dc..contig_11457_40	ERX555958.4	MM12	True
Chl_ab_binding_proteins	This_study	ERX555963.29.fa.dc..contig_685_17...MM01	ERX555963.29.fa.dc..contig_685_17	ERX555963.29	MM01	True
Chl_ab_binding_proteins	This_study	ERX555965.48.fa.dc..contig_28947_8...MM01	ERX555965.48.fa.dc..contig_28947_8	ERX555965.48	MM01	True
Chl_ab_binding_proteins	This_study	ERX555967.111.fa.dc..contig_32094_59...LP01	ERX555967.111.fa.dc..contig_32094_59	ERX555967.111	LP01	True
Chl_ab_binding_proteins	This_study	ERX555967.39.fa.dc..contig_12461_35...LP03	ERX555967.39.fa.dc..contig_12461_35	ERX555967.39	LP03	True
Chl_ab_binding_proteins	This_study	ERX555967.81.fa.dc..contig_14665_15...MM01	ERX555967.81.fa.dc..contig_14665_15	ERX555967.81	MM01	True
Chl_ab_binding_proteins	This_study	ERX555967.90.fa.dc..contig_16103_45...MM01	ERX555967.90.fa.dc..contig_16103_45	ERX555967.90	MM01	True
Chl_ab_binding_proteins	This_study	ERX555978.20.fa.dc..contig_19825_9...MM09	ERX555978.20.fa.dc..contig_19825_9	ERX555978.20	MM09	True
Chl_ab_binding_proteins	This_study	ERX555978.25.fa.dc..contig_14767_4...LP01	ERX555978.25.fa.dc..contig_14767_4	ERX555978.25	LP01	True
Chl_ab_binding_proteins	This_study	ERX555984.3.fa.dc..contig_610_6...LP01	ERX555984.3.fa.dc..contig_610_6	ERX555984.3	LP01	True
Chl_ab_binding_proteins	This_study	ERX555988.97.fa.dc..contig_14345_16...MM01	ERX555988.97.fa.dc..contig_14345_16	ERX555988.97	MM01	True
Chl_ab_binding_proteins	This_study	ERX556003.31.fa.dc..contig_25393_24...MM01	ERX556003.31.fa.dc..contig_25393_24	ERX556003.31	MM01	True
Chl_ab_binding_proteins	This_study	ERX556003.46.fa.dc..contig_3647_40...LP01	ERX556003.46.fa.dc..contig_3647_40	ERX556003.46	LP01	True
Chl_ab_binding_proteins	This_study	ERX556003.9.fa.dc..contig_6744_26...LP01	ERX556003.9.fa.dc..contig_6744_26	ERX556003.9	LP01	True
Chl_ab_binding_proteins	This_study	ERX556007.6.fa.dc..contig_488_4...MM01	ERX556007.6.fa.dc..contig_488_4	ERX556007.6	MM01	True
Chl_ab_binding_proteins	This_study	ERX556009.6.fa.dc..contig_12041_17...MM01	ERX556009.6.fa.dc..contig_12041_17	ERX556009.6	MM01	True
Chl_ab_binding_proteins	This_study	ERX556009.7.fa.dc..contig_6442_22...MM01	ERX556009.7.fa.dc..contig_6442_22	ERX556009.7	MM01	True
Chl_ab_binding_proteins	This_study	ERX556015.14.fa.dc..contig_22536_9...MM09	ERX556015.14.fa.dc..contig_22536_9	ERX556015.14	MM09	True
Chl_ab_binding_proteins	This_study	ERX556022.4.fa.dc..contig_7321_10...MM01	ERX556022.4.fa.dc..contig_7321_10	ERX556022.4	MM01	True
Chl_ab_binding_proteins	This_study	ERX556028.57.fa.dc..contig_19068_53...MM01	ERX556028.57.fa.dc..contig_19068_53	ERX556028.57	MM01	True
Chl_ab_binding_proteins	This_study	ERX556034.38.fa.dc..contig_80926_23...LP01	ERX556034.38.fa.dc..contig_80926_23	ERX556034.38	LP01	True
Chl_ab_binding_proteins	This_study	ERX556034.40.fa.dc..contig_310_35...LP01	ERX556034.40.fa.dc..contig_310_35	ERX556034.40	LP01	True
Chl_ab_binding_proteins	This_study	ERX556035.15.fa.dc..contig_12337_2...LP01	ERX556035.15.fa.dc..contig_12337_2	ERX556035.15	LP01	True
Chl_ab_binding_proteins	This_study	ERX556037.19.fa.dc..contig_3706_21...MM01	ERX556037.19.fa.dc..contig_3706_21	ERX556037.19	MM01	True
Chl_ab_binding_proteins	This_study	ERX556037.25.fa.dc..contig_55683_18...MM01	ERX556037.25.fa.dc..contig_55683_18	ERX556037.25	MM01	True
Chl_ab_binding_proteins	This_study	ERX556040.45.fa.dc..contig_101205_11...LP01	ERX556040.45.fa.dc..contig_101205_11	ERX556040.45	LP01	True
Chl_ab_binding_proteins	This_study	ERX556049.12.fa.dc..contig_803_21...MM01	ERX556049.12.fa.dc..contig_803_21	ERX556049.12	MM01	True
Chl_ab_binding_proteins	This_study	ERX556059.13.fa.dc..contig_2965_29...MM12	ERX556059.13.fa.dc..contig_2965_29	ERX556059.13	MM12	True
Chl_ab_binding_proteins	This_study	ERX556059.41.fa.dc..contig_736_49...MM12	ERX556059.41.fa.dc..contig_736_49	ERX556059.41	MM12	True
Chl_ab_binding_proteins	This_study	ERX556059.41.fa.dc..contig_32611_8...MM12	ERX556059.41.fa.dc..contig_32611_8	ERX556059.41	MM12	True
Chl_ab_binding_proteins	This_study	ERX556059.7.fa.dc..contig_111_163...LP01	ERX556059.7.fa.dc..contig_111_163	ERX556059.7	LP01	True
Chl_ab_binding_proteins	This_study	ERX556088.21.fa.dc..contig_788_23...MM01	ERX556088.21.fa.dc..contig_788_23	ERX556088.21	MM01	True
Chl_ab_binding_proteins	This_study	ERX556091.17.fa.dc..contig_2052_54...MM12	ERX556091.17.fa.dc..contig_2052_54	ERX556091.17	MM12	True
Chl_ab_binding_proteins	This_study	ERX556091.17.fa.dc..contig_3849_10...MM12	ERX556091.17.fa.dc..contig_3849_10	ERX556091.17	MM12	True
Chl_ab_binding_proteins	This_study	ERX556091.9.fa.dc..contig_1680_1...LP01	ERX556091.9.fa.dc..contig_1680_1	ERX556091.9	LP01	True
Chl_ab_binding_proteins	This_study	ERX556094.26.fa.dc..contig_18041_21...MM16	ERX556094.26.fa.dc..contig_18041_21	ERX556094.26	MM16	True
Chl_ab_binding_proteins	This_study	ERX556094.51.fa.dc..contig_141672_2...MM16	ERX556094.51.fa.dc..contig_141672_2	ERX556094.51	MM16	True
Chl_ab_binding_proteins	This_study	ERX556101.60.fa.dc..contig_3062_51...LP01	ERX556101.60.fa.dc..contig_3062_51	ERX556101.60	LP01	True
Chl_ab_binding_proteins	This_study	ERX556121.51.fa.dc..contig_2745_8...LP01	ERX556121.51.fa.dc..contig_2745_8	ERX556121.51	LP01	True
Chl_ab_binding_proteins	This_study	ERX556127.13.fa.dc..contig_10819_39...LP01	ERX556127.13.fa.dc..contig_10819_39	ERX556127.13	LP01	True
Chl_ab_binding_proteins	This_study	ERX556127.29.fa.dc..contig_8351_17...MM01	ERX556127.29.fa.dc..contig_8351_17	ERX556127.29	MM01	True
Chl_ab_binding_proteins	This_study	ERX556127.29.fa.dc..contig_36855_34...MM01	ERX556127.29.fa.dc..contig_36855_34	ERX556127.29	MM01	True
Chl_ab_binding_proteins	This_study	ERX556133.24.fa.dc..contig_24684_28...MM12	ERX556133.24.fa.dc..contig_24684_28	ERX556133.24	MM12	True
Chl_ab_binding_proteins	This_study	GCA_000889515.1_ViralProj61009..HM004432.1_11...LP01	GCA_000889515.1_ViralProj61009..HM004432.1_11		LP01	True
Chl_ab_binding_proteins	This_study	GCA_000890375.1_ViralProj61013..HM004429.1_51...LP01	GCA_000890375.1_ViralProj61013..HM004429.1_51		LP01	True
Chl_ab_binding_proteins	This_study	GCA_000906035.1_ViralProj195482..HQ632826.1_37...LP01	GCA_000906035.1_ViralProj195482..HQ632826.1_37		LP01	True
Chl_ab_binding_proteins	This_study	GCA_001399245.1_ViralProj298907..KT820662.1_132...MM01	GCA_001399245.1_ViralProj298907..KT820662.1_132		MM01	True
Chl_ab_binding_proteins	This_study	GCA_003051645.1_ASM305164v1..HM004430.1_10...LP01	GCA_003051645.1_ASM305164v1..HM004430.1_10		LP01	True
Chl_ab_binding_proteins	This_study	SRX514547.36.fa.dc..contig_1156_30...LP01	SRX514547.36.fa.dc..contig_1156_30	SRX514547.36	LP01	True
Chl_ab_binding_proteins	This_study	SRX514547.41.fa.dc..contig_839_11...LP01	SRX514547.41.fa.dc..contig_839_11	SRX514547.41	LP01	True
Chl_ab_binding_proteins	This_study	SRX672316.10.fa.dc..contig_36071_52...LP01	SRX672316.10.fa.dc..contig_36071_52	SRX672316.10	LP01	True
Chl_ab_binding_proteins	This_study	SRX802073.32.fa.dc..contig_45638_37...LP01	SRX802073.32.fa.dc..contig_45638_37	SRX802073.32	LP01	True
Chl_ab_binding_proteins	This_study	SRX802074.38.fa.dc..contig_2425_6...LP01	SRX802074.38.fa.dc..contig_2425_6	SRX802074.38	LP01	True
Chl_ab_binding_proteins	This_study	SRX802074.42.fa.dc..contig_24442_7...MM01	SRX802074.42.fa.dc..contig_24442_7	SRX802074.42	MM01	True
Chl_ab_binding_proteins	This_study	SRX802076.42.fa.dc..contig_553_38...LP01	SRX802076.42.fa.dc..contig_553_38	SRX802076.42	LP01	True
Chl_ab_binding_proteins	This_study	SRX802076.50.fa.dc..contig_885_39...LP01	SRX802076.50.fa.dc..contig_885_39	SRX802076.50	LP01	True
Chl_ab_binding_proteins	This_study	SRX802076.62.fa.dc..contig_26209_10...MM12	SRX802076.62.fa.dc..contig_26209_10	SRX802076.62	MM12	True
Chl_ab_binding_proteins	This_study	SRX802076.62.fa.dc..contig_26209_11...MM12	SRX802076.62.fa.dc..contig_26209_11	SRX802076.62	MM12	True
Chl_ab_binding_proteins	This_study	SRX802076.62.fa.dc..contig_72872_7...MM12	SRX802076.62.fa.dc..contig_72872_7	SRX802076.62	MM12	True
Chl_ab_binding_proteins	This_study	SRX802077.72.fa.dc..contig_2624_6...MM01	SRX802077.72.fa.dc..contig_2624_6	SRX802077.72	MM01	True
Chl_ab_binding_proteins	This_study	SRX802077.79.fa.dc..contig_81921_16...MM16	SRX802077.79.fa.dc..contig_81921_16	SRX802077.79	MM16	True
Chl_ab_binding_proteins	This_study	SRX802143.113.fa.dc..contig_17053_27...MM01	SRX802143.113.fa.dc..contig_17053_27	SRX802143.113	MM01	True
Chl_ab_binding_proteins	This_study	SRX802143.131.fa.dc..contig_26630_152...LP04	SRX802143.131.fa.dc..contig_26630_152	SRX802143.131	LP04	True
Chl_ab_binding_proteins	This_study	SRX802143.45.fa.dc..contig_18451_5...LP01	SRX802143.45.fa.dc..contig_18451_5	SRX802143.45	LP01	True
Chl_ab_binding_proteins	This_study	SRX802143.75.fa.dc..contig_9259_36...LP01	SRX802143.75.fa.dc..contig_9259_36	SRX802143.75	LP01	True
Chl_ab_binding_proteins	This_study	SRX802143.81.fa.dc..contig_62048_7...MM01	SRX802143.81.fa.dc..contig_62048_7	SRX802143.81	MM01	True
Chl_ab_binding_proteins	This_study	SRX802189.37.fa.dc..contig_39320_52...MM01	SRX802189.37.fa.dc..contig_39320_52	SRX802189.37	MM01	True
Chl_ab_binding_proteins	This_study	SRX802189.59.fa.dc..contig_23_7...LP01	SRX802189.59.fa.dc..contig_23_7	SRX802189.59	LP01	True
Chl_ab_binding_proteins	This_study	SRX802963.107.fa.dc..contig_46802_3...MM01	SRX802963.107.fa.dc..contig_46802_3	SRX802963.107	MM01	True
Chl_ab_binding_proteins	This_study	SRX803008.24.fa.dc..contig_14000_43...MM01	SRX803008.24.fa.dc..contig_14000_43	SRX803008.24	MM01	True
Chl_ab_binding_proteins	This_study	SRX803008.7.fa.dc..contig_2788_50...LP01	SRX803008.7.fa.dc..contig_2788_50	SRX803008.7	LP01	True
Phosphate_permease	This_study	ERX552243.80.fa.dc..contig_6750_21...MM01	ERX552243.80.fa.dc..contig_6750_21	ERX552243.80	MM01	True
Phosphate_permease	This_study	ERX552252.1.fa.dc..contig_18116_19...MM01	ERX552252.1.fa.dc..contig_18116_19	ERX552252.1	MM01	True
Phosphate_permease	This_study	ERX552252.57.fa.dc..contig_3542_1...LP01	ERX552252.57.fa.dc..contig_3542_1	ERX552252.57	LP01	True
Phosphate_permease	This_study	ERX552255.59.fa.dc..contig_40456_17...MM09	ERX552255.59.fa.dc..contig_40456_17	ERX552255.59	MM09	True
Phosphate_permease	This_study	ERX552255.59.fa.dc..contig_119760_25...MM09	ERX552255.59.fa.dc..contig_119760_25	ERX552255.59	MM09	True
Phosphate_permease	This_study	ERX552256.4.fa.dc..contig_79373_13...MM01	ERX552256.4.fa.dc..contig_79373_13	ERX552256.4	MM01	True
Phosphate_permease	This_study	ERX552256.7.fa.dc..contig_5916_3...MM01	ERX552256.7.fa.dc..contig_5916_3	ERX552256.7	MM01	True
Phosphate_permease	This_study	ERX552256.7.fa.dc..contig_51555_5...MM01	ERX552256.7.fa.dc..contig_51555_5	ERX552256.7	MM01	True
Phosphate_permease	This_study	ERX552258.48.fa.dc..contig_3719_11...EP05	ERX552258.48.fa.dc..contig_3719_11	ERX552258.48	EP05	True
Phosphate_permease	This_study	ERX552270.10.fa.dc..contig_15547_15...MM09	ERX552270.10.fa.dc..contig_15547_15	ERX552270.10	MM09	True
Phosphate_permease	This_study	ERX552270.114.fa.dc..contig_5668_11...MM01	ERX552270.114.fa.dc..contig_5668_11	ERX552270.114	MM01	True
Phosphate_permease	This_study	ERX552270.24.fa.dc..contig_35096_27...MM01	ERX552270.24.fa.dc..contig_35096_27	ERX552270.24	MM01	True
Phosphate_permease	This_study	ERX552270.42.fa.dc..contig_13650_3...MM09	ERX552270.42.fa.dc..contig_13650_3	ERX552270.42	MM09	True
Phosphate_permease	This_study	ERX552270.56.fa.dc..contig_4343_16...MM09	ERX552270.56.fa.dc..contig_4343_16	ERX552270.56	MM09	True
Phosphate_permease	This_study	ERX552270.61.fa.dc..contig_19699_12...MM12	ERX552270.61.fa.dc..contig_19699_12	ERX552270.61	MM12	True
Phosphate_permease	This_study	ERX552270.62.fa.dc..contig_9540_28...MM01	ERX552270.62.fa.dc..contig_9540_28	ERX552270.62	MM01	True
Phosphate_permease	This_study	ERX552270.62.fa.dc..contig_9540_29...MM01	ERX552270.62.fa.dc..contig_9540_29	ERX552270.62	MM01	True
Phosphate_permease	This_study	ERX552270.94.fa.dc..contig_21913_8...MM01	ERX552270.94.fa.dc..contig_21913_8	ERX552270.94	MM01	True
Phosphate_permease	This_study	ERX552274.21.fa.dc..contig_1652_2...MM01	ERX552274.21.fa.dc..contig_1652_2	ERX552274.21	MM01	True
Phosphate_permease	This_study	ERX552277.13.fa.dc..contig_10353_21...EP05	ERX552277.13.fa.dc..contig_10353_21	ERX552277.13	EP05	True
Phosphate_permease	This_study	ERX552282.42.fa.dc..contig_26916_30...MM05	ERX552282.42.fa.dc..contig_26916_30	ERX552282.42	MM05	True
Phosphate_permease	This_study	ERX552283.12.fa.dc..contig_11175_21...LP01	ERX552283.12.fa.dc..contig_11175_21	ERX552283.12	LP01	True
Phosphate_permease	This_study	ERX552285.69.fa.dc..contig_12819_16...MM05	ERX552285.69.fa.dc..contig_12819_16	ERX552285.69	MM05	True
Phosphate_permease	This_study	ERX552285.69.fa.dc..contig_12819_17...MM05	ERX552285.69.fa.dc..contig_12819_17	ERX552285.69	MM05	True
Phosphate_permease	This_study	ERX552287.8.fa.dc..contig_2612_13...MM08	ERX552287.8.fa.dc..contig_2612_13	ERX552287.8	MM08	True
Phosphate_permease	This_study	ERX552292.53.fa.dc..contig_29204_13...MM01	ERX552292.53.fa.dc..contig_29204_13	ERX552292.53	MM01	True
Phosphate_permease	This_study	ERX552296.13.fa.dc..contig_10984_1...MM01	ERX552296.13.fa.dc..contig_10984_1	ERX552296.13	MM01	True
Phosphate_permease	This_study	ERX552302.24.fa.dc..contig_4386_53...EP05	ERX552302.24.fa.dc..contig_4386_53	ERX552302.24	EP05	True
Phosphate_permease	This_study	ERX552302.25.fa.dc..contig_16075_13...MM01	ERX552302.25.fa.dc..contig_16075_13	ERX552302.25	MM01	True
Phosphate_permease	This_study	ERX552302.42.fa.dc..contig_30774_10...MM01	ERX552302.42.fa.dc..contig_30774_10	ERX552302.42	MM01	True
Phosphate_permease	This_study	ERX555907.104.fa.dc..contig_39435_17...MM05	ERX555907.104.fa.dc..contig_39435_17	ERX555907.104	MM05	True
Phosphate_permease	This_study	ERX555907.104.fa.dc..contig_88349_7...MM05	ERX555907.104.fa.dc..contig_88349_7	ERX555907.104	MM05	True
Phosphate_permease	This_study	ERX555907.107.fa.dc..contig_17918_10...LP01	ERX555907.107.fa.dc..contig_17918_10	ERX555907.107	LP01	True
Phosphate_permease	This_study	ERX555907.15.fa.dc..contig_29669_16...MM05	ERX555907.15.fa.dc..contig_29669_16	ERX555907.15	MM05	True
Phosphate_permease	This_study	ERX555907.31.fa.dc..contig_152500_7...LP03	ERX555907.31.fa.dc..contig_152500_7	ERX555907.31	LP03	True
Phosphate_permease	This_study	ERX555907.40.fa.dc..contig_21084_32...MM05	ERX555907.40.fa.dc..contig_21084_32	ERX555907.40	MM05	True
Phosphate_permease	This_study	ERX555907.46.fa.dc..contig_10485_12...MM01	ERX555907.46.fa.dc..contig_10485_12	ERX555907.46	MM01	True
Phosphate_permease	This_study	ERX555907.69.fa.dc..contig_34749_4...LP03	ERX555907.69.fa.dc..contig_34749_4	ERX555907.69	LP03	True
Phosphate_permease	This_study	ERX555907.72.fa.dc..contig_11659_15...MM09	ERX555907.72.fa.dc..contig_11659_15	ERX555907.72	MM09	True
Phosphate_permease	This_study	ERX555907.87.fa.dc..contig_15947_21...MM09	ERX555907.87.fa.dc..contig_15947_21	ERX555907.87	MM09	True
Phosphate_permease	This_study	ERX555907.89.fa.dc..contig_2369_36...MM05	ERX555907.89.fa.dc..contig_2369_36	ERX555907.89	MM05	True
Phosphate_permease	This_study	ERX555913.32.fa.dc..contig_5316_1...MM09	ERX555913.32.fa.dc..contig_5316_1	ERX555913.32	MM09	True
Phosphate_permease	This_study	ERX555913.32.fa.dc..contig_17477_1...MM09	ERX555913.32.fa.dc..contig_17477_1	ERX555913.32	MM09	True
Phosphate_permease	This_study	ERX555913.6.fa.dc..contig_10235_14...MM01	ERX555913.6.fa.dc..contig_10235_14	ERX555913.6	MM01	True
Phosphate_permease	This_study	ERX555919.35.fa.dc..contig_109803_5...LP04	ERX555919.35.fa.dc..contig_109803_5	ERX555919.35	LP04	True
Phosphate_permease	This_study	ERX555926.39.fa.dc..contig_13486_17...MM01	ERX555926.39.fa.dc..contig_13486_17	ERX555926.39	MM01	True
Phosphate_permease	This_study	ERX555927.8.fa.dc..contig_14772_2...LP01	ERX555927.8.fa.dc..contig_14772_2	ERX555927.8	LP01	True
Phosphate_permease	This_study	ERX555931.15.fa.dc..contig_9184_17...MM05	ERX555931.15.fa.dc..contig_9184_17	ERX555931.15	MM05	True
Phosphate_permease	This_study	ERX555931.9.fa.dc..contig_29946_7...MM05	ERX555931.9.fa.dc..contig_29946_7	ERX555931.9	MM05	True
Phosphate_permease	This_study	ERX555933.22.fa.dc..contig_22880_29...MM01	ERX555933.22.fa.dc..contig_22880_29	ERX555933.22	MM01	True
Phosphate_permease	This_study	ERX555935.160.fa.dc..contig_24009_2...MM05	ERX555935.160.fa.dc..contig_24009_2	ERX555935.160	MM05	True
Phosphate_permease	This_study	ERX555945.3.fa.dc..contig_5025_27...MM09	ERX555945.3.fa.dc..contig_5025_27	ERX555945.3	MM09	True
Phosphate_permease	This_study	ERX555951.10.fa.dc..contig_17408_79...MM01	ERX555951.10.fa.dc..contig_17408_79	ERX555951.10	MM01	True
Phosphate_permease	This_study	ERX555951.15.fa.dc..contig_1905_42...MM09	ERX555951.15.fa.dc..contig_1905_42	ERX555951.15	MM09	True
Phosphate_permease	This_study	ERX555958.18.fa.dc..contig_160_43...LP01	ERX555958.18.fa.dc..contig_160_43	ERX555958.18	LP01	True
Phosphate_permease	This_study	ERX555958.4.fa.dc..contig_90_25...MM12	ERX555958.4.fa.dc..contig_90_25	ERX555958.4	MM12	True
Phosphate_permease	This_study	ERX555959.40.fa.dc..contig_1852_30...MM05	ERX555959.40.fa.dc..contig_1852_30	ERX555959.40	MM05	True
Phosphate_permease	This_study	ERX555961.17.fa.dc..contig_1036_2...LP01	ERX555961.17.fa.dc..contig_1036_2	ERX555961.17	LP01	True
Phosphate_permease	This_study	ERX555961.3.fa.dc..contig_7957_36...LP01	ERX555961.3.fa.dc..contig_7957_36	ERX555961.3	LP01	True
Phosphate_permease	This_study	ERX555961.47.fa.dc..contig_7436_3...MM09	ERX555961.47.fa.dc..contig_7436_3	ERX555961.47	MM09	True
Phosphate_permease	This_study	ERX555963.2.fa.dc..contig_72872_16...MM07	ERX555963.2.fa.dc..contig_72872_16	ERX555963.2	MM07	True
Phosphate_permease	This_study	ERX555965.10.fa.dc..contig_2505_17...MM01	ERX555965.10.fa.dc..contig_2505_17	ERX555965.10	MM01	True
Phosphate_permease	This_study	ERX555967.111.fa.dc..contig_58202_18...LP01	ERX555967.111.fa.dc..contig_58202_18	ERX555967.111	LP01	True
Phosphate_permease	This_study	ERX555967.90.fa.dc..contig_20314_54...MM01	ERX555967.90.fa.dc..contig_20314_54	ERX555967.90	MM01	True
Phosphate_permease	This_study	ERX555987.30.fa.dc..contig_8198_1...LP01	ERX555987.30.fa.dc..contig_8198_1	ERX555987.30	LP01	True
Phosphate_permease	This_study	ERX555987.30.fa.dc..contig_23574_33...LP01	ERX555987.30.fa.dc..contig_23574_33	ERX555987.30	LP01	True
Phosphate_permease	This_study	ERX555988.97.fa.dc..contig_19341_20...MM01	ERX555988.97.fa.dc..contig_19341_20	ERX555988.97	MM01	True
Phosphate_permease	This_study	ERX556005.53.fa.dc..contig_56506_17...LP04	ERX556005.53.fa.dc..contig_56506_17	ERX556005.53	LP04	True
Phosphate_permease	This_study	ERX556005.59.fa.dc..contig_5798_1...LP04	ERX556005.59.fa.dc..contig_5798_1	ERX556005.59	LP04	True
Phosphate_permease	This_study	ERX556009.10.fa.dc..contig_42354_8...MM01	ERX556009.10.fa.dc..contig_42354_8	ERX556009.10	MM01	True
Phosphate_permease	This_study	ERX556015.14.fa.dc..contig_79042_22...MM09	ERX556015.14.fa.dc..contig_79042_22	ERX556015.14	MM09	True
Phosphate_permease	This_study	ERX556022.4.fa.dc..contig_5415_10...MM01	ERX556022.4.fa.dc..contig_5415_10	ERX556022.4	MM01	True
Phosphate_permease	This_study	ERX556034.40.fa.dc..contig_310_39...LP01	ERX556034.40.fa.dc..contig_310_39	ERX556034.40	LP01	True
Phosphate_permease	This_study	ERX556037.19.fa.dc..contig_5843_14...MM01	ERX556037.19.fa.dc..contig_5843_14	ERX556037.19	MM01	True
Phosphate_permease	This_study	ERX556037.25.fa.dc..contig_18949_16...MM01	ERX556037.25.fa.dc..contig_18949_16	ERX556037.25	MM01	True
Phosphate_permease	This_study	ERX556054.16.fa.dc..contig_6626_56...MM09	ERX556054.16.fa.dc..contig_6626_56	ERX556054.16	MM09	True
Phosphate_permease	This_study	ERX556054.25.fa.dc..contig_8722_44...MM01	ERX556054.25.fa.dc..contig_8722_44	ERX556054.25	MM01	True
Phosphate_permease	This_study	ERX556059.13.fa.dc..contig_65447_7...MM12	ERX556059.13.fa.dc..contig_65447_7	ERX556059.13	MM12	True
Phosphate_permease	This_study	ERX556059.41.fa.dc..contig_8126_16...MM12	ERX556059.41.fa.dc..contig_8126_16	ERX556059.41	MM12	True
Phosphate_permease	This_study	ERX556060.39.fa.dc..contig_8894_1...MM09	ERX556060.39.fa.dc..contig_8894_1	ERX556060.39	MM09	True
Phosphate_permease	This_study	ERX556063.22.fa.dc..contig_3057_9...MM05	ERX556063.22.fa.dc..contig_3057_9	ERX556063.22	MM05	True
Phosphate_permease	This_study	ERX556088.21.fa.dc..contig_6996_41...MM01	ERX556088.21.fa.dc..contig_6996_41	ERX556088.21	MM01	True
Phosphate_permease	This_study	ERX556091.17.fa.dc..contig_2052_2...MM12	ERX556091.17.fa.dc..contig_2052_2	ERX556091.17	MM12	True
Phosphate_permease	This_study	ERX556101.28.fa.dc..contig_659_56...LP04	ERX556101.28.fa.dc..contig_659_56	ERX556101.28	LP04	True
