gene_family	domain_group	raw_label	seq_core	mag_id_short	clade	has_explicit_viral_suffix
TCA_cycle_Citrate_synthase	Bacteria	545696.HOLDEFILI_03197	545696.HOLDEFILI_03197			False
TCA_cycle_Citrate_synthase	Bacteria	428127.EUBDOL_01818	428127.EUBDOL_01818			False
TCA_cycle_Citrate_synthase	Bacteria	552396.HMPREF0863_02316	552396.HMPREF0863_02316			False
TCA_cycle_Citrate_synthase	Bacteria	908340.HMPREF9406_3339	908340.HMPREF9406_3339			False
TCA_cycle_Citrate_synthase	Bacteria	658659.HMPREF0983_02151	658659.HMPREF0983_02151			False
TCA_cycle_Citrate_synthase	Bacteria	575593.HMPREF0491_02621	575593.HMPREF0491_02621			False
TCA_cycle_Citrate_synthase	Bacteria	887325.HMPREF0381_1270	887325.HMPREF0381_1270			False
TCA_cycle_Citrate_synthase	Bacteria	610130.Closa_2133	610130.Closa_2133			False
TCA_cycle_Citrate_synthase	Bacteria	411902.CLOBOL_01940	411902.CLOBOL_01940			False
TCA_cycle_Citrate_synthase	Bacteria	457421.CBFG_00404	457421.CBFG_00404			False
TCA_cycle_Citrate_synthase	Bacteria	546271.SELSPUOL_02001	546271.SELSPUOL_02001			False
TCA_cycle_Citrate_synthase	Bacteria	706434.HMPREF9429_00092	706434.HMPREF9429_00092			False
TCA_cycle_Citrate_synthase	Bacteria	1064535.MELS_0491	1064535.MELS_0491			False
TCA_cycle_Citrate_synthase	Bacteria	1000569.HMPREF1040_0461	1000569.HMPREF1040_0461			False
TCA_cycle_Citrate_synthase	Bacteria	699218.HMPREF0889_1384	699218.HMPREF0889_1384			False
TCA_cycle_Citrate_synthase	Bacteria	351607.Acel_1658	351607.Acel_1658			False
TCA_cycle_Citrate_synthase	Bacteria	518766.Rmar_0100	518766.Rmar_0100			False
TCA_cycle_Citrate_synthase	Bacteria	264462.Bd2511	264462.Bd2511			False
TCA_cycle_Citrate_synthase	Bacteria	314260.PB2503_07042	314260.PB2503_07042			False
TCA_cycle_Citrate_synthase	Bacteria	439493.PB7211_318	439493.PB7211_318			False
TCA_cycle_Citrate_synthase	Bacteria	335992.SAR11_1156	335992.SAR11_1156			False
TCA_cycle_Citrate_synthase	Bacteria	1002672.SAR11G3_01277	1002672.SAR11G3_01277			False
TCA_cycle_Citrate_synthase	Bacteria	684719.HIMB114_0455	684719.HIMB114_0455			False
TCA_cycle_Citrate_synthase	Bacteria	585530.HMPREF0183_1289	585530.HMPREF0183_1289			False
TCA_cycle_Citrate_synthase	Bacteria	321955.BlinB_010200007424	321955.BlinB_010200007424			False
TCA_cycle_Citrate_synthase	Bacteria	263358.VAB18032_15680	263358.VAB18032_15680			False
TCA_cycle_Citrate_synthase	Bacteria	591157.SSLG_06032	591157.SSLG_06032			False
TCA_cycle_Citrate_synthase	Bacteria	443255.SSCG_03594	443255.SSCG_03594			False
TCA_cycle_Citrate_synthase	Bacteria	645465.SSTG_05076	645465.SSTG_05076			False
TCA_cycle_Citrate_synthase	Bacteria	862751.SACTE_6005	862751.SACTE_6005			False
TCA_cycle_Citrate_synthase	Bacteria	457425.SSHG_05768	457425.SSHG_05768			False
TCA_cycle_Citrate_synthase	Bacteria	465541.SSAG_03803	465541.SSAG_03803			False
TCA_cycle_Citrate_synthase	Bacteria	471853.Bcav_0574	471853.Bcav_0574			False
TCA_cycle_Citrate_synthase	Bacteria	590998.Celf_2552	590998.Celf_2552			False
TCA_cycle_Citrate_synthase	Bacteria	266940.Krad_0109	266940.Krad_0109			False
TCA_cycle_Citrate_synthase	Bacteria	443906.CMM_2371	443906.CMM_2371			False
TCA_cycle_Citrate_synthase	Bacteria	31964.CMS_2312	31964.CMS_2312			False
TCA_cycle_Citrate_synthase	Bacteria	312284.A20C1_12390	312284.A20C1_12390			False
TCA_cycle_Citrate_synthase	Bacteria	979556.MTES_2662	979556.MTES_2662			False
TCA_cycle_Citrate_synthase	Bacteria	1032480.MLP_20350	1032480.MLP_20350			False
TCA_cycle_Citrate_synthase	Bacteria	743718.Isova_2322	743718.Isova_2322			False
TCA_cycle_Citrate_synthase	Bacteria	446471.Xcel_2480	446471.Xcel_2480			False
TCA_cycle_Citrate_synthase	Bacteria	290340.AAur_1660	290340.AAur_1660			False
TCA_cycle_Citrate_synthase	Bacteria	452863.Achl_1523	452863.Achl_1523			False
TCA_cycle_Citrate_synthase	Bacteria	930171.Asphe3_15040	930171.Asphe3_15040			False
TCA_cycle_Citrate_synthase	Bacteria	290399.Arth_1523	290399.Arth_1523			False
TCA_cycle_Citrate_synthase	Bacteria	288705.RSal33209_0824	288705.RSal33209_0824			False
TCA_cycle_Citrate_synthase	Bacteria	378753.KRH_15320	378753.KRH_15320			False
TCA_cycle_Citrate_synthase	Bacteria	861360.AARI_11690	861360.AARI_11690			False
TCA_cycle_Citrate_synthase	Bacteria	465515.MlutN2_010100000025	465515.MlutN2_010100000025			False
TCA_cycle_Citrate_synthase	Bacteria	446465.Bfae_12020	446465.Bfae_12020			False
TCA_cycle_Citrate_synthase	Bacteria	306537.jk1665	306537.jk1665			False
TCA_cycle_Citrate_synthase	Bacteria	858619.CVAR_0554	858619.CVAR_0554			False
TCA_cycle_Citrate_synthase	Bacteria	525263.HMPREF0298_2269	525263.HMPREF0298_2269			False
TCA_cycle_Citrate_synthase	Bacteria	585529.HMPREF0291_10129	585529.HMPREF0291_10129			False
TCA_cycle_Citrate_synthase	Bacteria	525268.HMPREF0308_1642	525268.HMPREF0308_1642			False
TCA_cycle_Citrate_synthase	Bacteria	548476.CaurA7_010100007238	548476.CaurA7_010100007238			False
TCA_cycle_Citrate_synthase	Bacteria	649754.HMPREF0281_02596	649754.HMPREF0281_02596			False
TCA_cycle_Citrate_synthase	Bacteria	525264.HMPREF0305_10701	525264.HMPREF0305_10701			False
TCA_cycle_Citrate_synthase	Bacteria	525260.HMPREF0276_1404	525260.HMPREF0276_1404			False
TCA_cycle_Citrate_synthase	Bacteria	196164.HMPREF0290_1012	196164.HMPREF0290_1012			False
TCA_cycle_Citrate_synthase	Bacteria	196627.cg0798	196627.cg0798			False
TCA_cycle_Citrate_synthase	Bacteria	196627.NCgl0666	196627.NCgl0666			False
TCA_cycle_Citrate_synthase	Bacteria	196627.cg0762	196627.cg0762			False
TCA_cycle_Citrate_synthase	Bacteria	196627.NCgl0630	196627.NCgl0630			False
TCA_cycle_Citrate_synthase	Bacteria	504474.cur_0448	504474.cur_0448			False
TCA_cycle_Citrate_synthase	Bacteria	662755.CRES_1755	662755.CRES_1755			False
TCA_cycle_Citrate_synthase	Bacteria	640132.Srot_2884	640132.Srot_2884			False
TCA_cycle_Citrate_synthase	Bacteria	679197.HMPREF9336_03230	679197.HMPREF9336_03230			False
TCA_cycle_Citrate_synthase	Bacteria	1127134.NOCYR_3909	1127134.NOCYR_3909			False
TCA_cycle_Citrate_synthase	Bacteria	632772.ROP_30450	632772.ROP_30450			False
TCA_cycle_Citrate_synthase	Bacteria	685727.REQ_09040	685727.REQ_09040			False
TCA_cycle_Citrate_synthase	Bacteria	234621.RER_50290	234621.RER_50290			False
TCA_cycle_Citrate_synthase	Bacteria	101510.RHA1_ro01610	101510.RHA1_ro01610			False
TCA_cycle_Citrate_synthase	Bacteria	561007.MAB_4619	561007.MAB_4619			False
TCA_cycle_Citrate_synthase	Bacteria	644548.SCNU_03612	644548.SCNU_03612			False
TCA_cycle_Citrate_synthase	Bacteria	526226.Gbro_1815	526226.Gbro_1815			False
TCA_cycle_Citrate_synthase	Bacteria	1112204.GPOL_c17040	1112204.GPOL_c17040			False
TCA_cycle_Citrate_synthase	Bacteria	875328.JDM601_1082	875328.JDM601_1082			False
TCA_cycle_Citrate_synthase	Bacteria	83332.Rv1131	83332.Rv1131			False
TCA_cycle_Citrate_synthase	Bacteria	419947.MRA_1140	419947.MRA_1140			False
TCA_cycle_Citrate_synthase	Bacteria	419947.MtubH3_010100015060	419947.MtubH3_010100015060			False
TCA_cycle_Citrate_synthase	Bacteria	246196.MSMEG_6647	246196.MSMEG_6647			False
TCA_cycle_Citrate_synthase	Bacteria	262316.MAP0295c	262316.MAP0295c			False
TCA_cycle_Citrate_synthase	Bacteria	1041522.MCOL_13900	1041522.MCOL_13900			False
TCA_cycle_Citrate_synthase	Bacteria	216594.MMAR_1381	216594.MMAR_1381			False
TCA_cycle_Citrate_synthase	Bacteria	557599.MkanA1_010100010002	557599.MkanA1_010100010002			False
TCA_cycle_Citrate_synthase	Bacteria	292415.Tbd_1187	292415.Tbd_1187			False
TCA_cycle_Citrate_synthase	Bacteria	582744.Msip34_0064	582744.Msip34_0064			False
TCA_cycle_Citrate_synthase	Bacteria	265072.Mfla_0061	265072.Mfla_0061			False
TCA_cycle_Citrate_synthase	Bacteria	583345.Mmol_0197	583345.Mmol_0197			False
TCA_cycle_Citrate_synthase	Bacteria	666681.M301_0102	666681.M301_0102			False
TCA_cycle_Citrate_synthase	Bacteria	383631.MB2181_00655	383631.MB2181_00655			False
TCA_cycle_Citrate_synthase	Bacteria	314607.KB13_992	314607.KB13_992			False
TCA_cycle_Citrate_synthase	Bacteria	580332.Slit_1836	580332.Slit_1836			False
TCA_cycle_Citrate_synthase	Bacteria	395494.Galf_1336	395494.Galf_1336			False
TCA_cycle_Citrate_synthase	Bacteria	243365.CV_1070	243365.CV_1070			False
TCA_cycle_Citrate_synthase	Bacteria	557598.LHK_02417	557598.LHK_02417			False
TCA_cycle_Citrate_synthase	Bacteria	279714.FuraDRAFT_1117	279714.FuraDRAFT_1117			False
TCA_cycle_Citrate_synthase	Bacteria	641147.HMPREF9021_00095	641147.HMPREF9021_00095			False
TCA_cycle_Citrate_synthase	Bacteria	888741.HMPREF9098_0541	888741.HMPREF9098_0541			False
TCA_cycle_Citrate_synthase	Bacteria	887327.HMPREF0476_1022	887327.HMPREF0476_1022			False
TCA_cycle_Citrate_synthase	Bacteria	888742.HMPREF9123_2347	888742.HMPREF9123_2347			False
TCA_cycle_Citrate_synthase	Bacteria	546263.NEIELOOT_02960	546263.NEIELOOT_02960			False
TCA_cycle_Citrate_synthase	Bacteria	641149.HMPREF9016_00935	641149.HMPREF9016_00935			False
TCA_cycle_Citrate_synthase	Bacteria	435832.HMPREF0604_00043	435832.HMPREF0604_00043			False
TCA_cycle_Citrate_synthase	Bacteria	546268.NEISUBOT_03550	546268.NEISUBOT_03550			False
TCA_cycle_Citrate_synthase	Bacteria	596320.NEIFL0001_1660	596320.NEIFL0001_1660			False
TCA_cycle_Citrate_synthase	Bacteria	546262.NEICINOT_03330	546262.NEICINOT_03330			False
TCA_cycle_Citrate_synthase	Bacteria	546264.NEIFLAOT_00118	546264.NEIFLAOT_00118			False
TCA_cycle_Citrate_synthase	Bacteria	547045.NEISICOT_00286	547045.NEISICOT_00286			False
TCA_cycle_Citrate_synthase	Bacteria	546266.NEIMUCOT_04347	546266.NEIMUCOT_04347			False
TCA_cycle_Citrate_synthase	Bacteria	489653.NLA_13070	489653.NLA_13070			False
TCA_cycle_Citrate_synthase	Bacteria	546267.NEIPOLOT_01859	546267.NEIPOLOT_01859			False
TCA_cycle_Citrate_synthase	Bacteria	122586.NMB0954	122586.NMB0954			False
TCA_cycle_Citrate_synthase	Bacteria	528354.NGFG_00814	528354.NGFG_00814			False
TCA_cycle_Citrate_synthase	Bacteria	528357.NgonPI_010100008582	528357.NgonPI_010100008582			False
TCA_cycle_Citrate_synthase	Archaea	45157.CMJ293CT	45157.CMJ293CT			False
TCA_cycle_Citrate_synthase	Archaea	412030.XP_001431395.1	412030.XP_001431395.1			False
TCA_cycle_Citrate_synthase	Archaea	5911.EAR94645	5911.EAR94645			False
TCA_cycle_Citrate_synthase	Archaea	5911.EAR95301	5911.EAR95301			False
TCA_cycle_Citrate_synthase	Archaea	412030.XP_001458389.1	412030.XP_001458389.1			False
TCA_cycle_Citrate_synthase	Archaea	412030.XP_001435288.1	412030.XP_001435288.1			False
TCA_cycle_Citrate_synthase	Archaea	572307.XP_003882425.1	572307.XP_003882425.1			False
TCA_cycle_Citrate_synthase	Archaea	5811.TGME49_003110	5811.TGME49_003110			False
TCA_cycle_Citrate_synthase	Archaea	423536.XP_002780447.1	423536.XP_002780447.1			False
TCA_cycle_Citrate_synthase	Archaea	423536.XP_002769423.1	423536.XP_002769423.1			False
TCA_cycle_Citrate_synthase	Archaea	423536.XP_002764686.1	423536.XP_002764686.1			False
TCA_cycle_Citrate_synthase	Archaea	6945.ISCW009919-PA	6945.ISCW009919-PA			False
TCA_cycle_Citrate_synthase	Archaea	6334.EFV57211	6334.EFV57211			False
TCA_cycle_Citrate_synthase	Archaea	6669.DappuP308310	6669.DappuP308310			False
TCA_cycle_Citrate_synthase	Archaea	121225.PHUM337470-PA	121225.PHUM337470-PA			False
TCA_cycle_Citrate_synthase	Archaea	12957.ACEP_00013255-PA	12957.ACEP_00013255-PA			False
TCA_cycle_Citrate_synthase	Archaea	7425.NV13576-PA	7425.NV13576-PA			False
TCA_cycle_Citrate_synthase	Archaea	7460.GB10992-PA	7460.GB10992-PA			False
TCA_cycle_Citrate_synthase	Archaea	7070.TC015096-PA	7070.TC015096-PA			False
TCA_cycle_Citrate_synthase	Archaea	7159.AAEL004297-PA	7159.AAEL004297-PA			False
TCA_cycle_Citrate_synthase	Archaea	7176.CPIJ000859-PA	7176.CPIJ000859-PA			False
TCA_cycle_Citrate_synthase	Archaea	43151.ADAR005290-PA	43151.ADAR005290-PA			False
TCA_cycle_Citrate_synthase	Archaea	7165.AGAP010155-PA	7165.AGAP010155-PA			False
TCA_cycle_Citrate_synthase	Archaea	7165.AGAP010156-PA	7165.AGAP010156-PA			False
TCA_cycle_Citrate_synthase	Archaea	7222.FBpp0153735	7222.FBpp0153735			False
TCA_cycle_Citrate_synthase	Archaea	7244.FBpp0234506	7244.FBpp0234506			False
TCA_cycle_Citrate_synthase	Archaea	7217.FBpp0116521	7217.FBpp0116521			False
TCA_cycle_Citrate_synthase	Archaea	7227.FBpp0289824	7227.FBpp0289824			False
TCA_cycle_Citrate_synthase	Archaea	7245.FBpp0259118	7245.FBpp0259118			False
TCA_cycle_Citrate_synthase	Archaea	7260.FBpp0239786	7260.FBpp0239786			False
TCA_cycle_Citrate_synthase	Archaea	7237.FBpp0278767	7237.FBpp0278767			False
TCA_cycle_Citrate_synthase	Archaea	519442.Huta_1523	519442.Huta_1523			False
TCA_cycle_Citrate_synthase	Archaea	1033806.HLRTI_15815	1033806.HLRTI_15815			False
TCA_cycle_Citrate_synthase	Archaea	756883.Halar_3296	756883.Halar_3296			False
TCA_cycle_Citrate_synthase	Archaea	416348.Hlac_0723	416348.Hlac_0723			False
TCA_cycle_Citrate_synthase	Archaea	543526.Htur_3036	543526.Htur_3036			False
TCA_cycle_Citrate_synthase	Archaea	797210.Halxa_1974	797210.Halxa_1974			False
TCA_cycle_Citrate_synthase	Archaea	547559.Nmag_1476	547559.Nmag_1476			False
TCA_cycle_Citrate_synthase	Archaea	348780.NP1314A	348780.NP1314A			False
TCA_cycle_Citrate_synthase	Archaea	362976.HQ1349A	362976.HQ1349A			False
TCA_cycle_Citrate_synthase	Archaea	469382.Hbor_27300	469382.Hbor_27300			False
TCA_cycle_Citrate_synthase	Archaea	64091.VNG2102G	64091.VNG2102G			False
TCA_cycle_Citrate_synthase	Archaea	309800.HVO_0466	309800.HVO_0466			False
TCA_cycle_Citrate_synthase	Archaea	797209.ZOD2009_18030	797209.ZOD2009_18030			False
TCA_cycle_Citrate_synthase	Archaea	485914.Hmuk_0837	485914.Hmuk_0837			False
TCA_cycle_Citrate_synthase	Archaea	634497.HAH_2941	634497.HAH_2941			False
TCA_cycle_Citrate_synthase	Archaea	272569.rrnAC2511	272569.rrnAC2511			False
Chl_ab_binding_proteins	Bacteria	A0A2K1KEX8	A0A2K1KEX8			False
Chl_ab_binding_proteins	Bacteria	A0A176VST2	A0A176VST2			False
Chl_ab_binding_proteins	Bacteria	B4VRP9	B4VRP9			False
Chl_ab_binding_proteins	Bacteria	K8GGA4	K8GGA4			False
Chl_ab_binding_proteins	Bacteria	K9WE21	K9WE21			False
Chl_ab_binding_proteins	Bacteria	A0A0P7YVJ1	A0A0P7YVJ1			False
Chl_ab_binding_proteins	Bacteria	A0A1U7J0D8	A0A1U7J0D8			False
Chl_ab_binding_proteins	Bacteria	Q8DI37	Q8DI37			False
Chl_ab_binding_proteins	Bacteria	A0A0C1UT22	A0A0C1UT22			False
Chl_ab_binding_proteins	Bacteria	K9UMT8	K9UMT8			False
Chl_ab_binding_proteins	Bacteria	U9VM59	U9VM59			False
Chl_ab_binding_proteins	Bacteria	A3PAC3	A3PAC3			False
Chl_ab_binding_proteins	Bacteria	Q7V3L1	Q7V3L1			False
Chl_ab_binding_proteins	Bacteria	A9B9C6	A9B9C6			False
Chl_ab_binding_proteins	Bacteria	Q7VED5	Q7VED5			False
Chl_ab_binding_proteins	Bacteria	Q46HW3	Q46HW3			False
Chl_ab_binding_proteins	Bacteria	A0A162CS21	A0A162CS21			False
Chl_ab_binding_proteins	Bacteria	A5GNP5	A5GNP5			False
Chl_ab_binding_proteins	Bacteria	K9P7W1	K9P7W1			False
Chl_ab_binding_proteins	Bacteria	Q0I7B3	Q0I7B3			False
Chl_ab_binding_proteins	Bacteria	A0A0R2U1C2	A0A0R2U1C2			False
Chl_ab_binding_proteins	Bacteria	Q7V5G6	Q7V5G6			False
Chl_ab_binding_proteins	Bacteria	A0A076H5P2	A0A076H5P2			False
Chl_ab_binding_proteins	Bacteria	A0A1Z9PZC0	A0A1Z9PZC0			False
Chl_ab_binding_proteins	Bacteria	Q3AZU2	Q3AZU2			False
Chl_ab_binding_proteins	Bacteria	A0A0G8AR14	A0A0G8AR14			False
Chl_ab_binding_proteins	Bacteria	A0A0G2HMW8	A0A0G2HMW8			False
Chl_ab_binding_proteins	Bacteria	K9S7M4	K9S7M4			False
Chl_ab_binding_proteins	Bacteria	A0A1Z4JNH1	A0A1Z4JNH1			False
Chl_ab_binding_proteins	Bacteria	A0A1E5QP45	A0A1E5QP45			False
Chl_ab_binding_proteins	Bacteria	K9TJE3	K9TJE3			False
Chl_ab_binding_proteins	Bacteria	B0C3F9	B0C3F9			False
Chl_ab_binding_proteins	Bacteria	A0A251WBB0	A0A251WBB0			False
Chl_ab_binding_proteins	Bacteria	A0A0D2NM91	A0A0D2NM91			False
Chl_ab_binding_proteins	Bacteria	I0YL92	I0YL92			False
Chl_ab_binding_proteins	Bacteria	A0A0M2PZN4	A0A0M2PZN4			False
Chl_ab_binding_proteins	Bacteria	K9RWE5	K9RWE5			False
Chl_ab_binding_proteins	Bacteria	B8HMP5	B8HMP5			False
Chl_ab_binding_proteins	Bacteria	A0A1Z3HH69	A0A1Z3HH69			False
Chl_ab_binding_proteins	Bacteria	W1PR05	W1PR05			False
Chl_ab_binding_proteins	Bacteria	A0A0M1JW56	A0A0M1JW56			False
Chl_ab_binding_proteins	Bacteria	A0A2G4EYH9	A0A2G4EYH9			False
Chl_ab_binding_proteins	Bacteria	A8J0S5	A8J0S5			False
Chl_ab_binding_proteins	Bacteria	Q31NK8	Q31NK8			False
Chl_ab_binding_proteins	Bacteria	K9VZE3	K9VZE3			False
Chl_ab_binding_proteins	Bacteria	A0A0F5YGZ1	A0A0F5YGZ1			False
Chl_ab_binding_proteins	Bacteria	A0A1J1LNM4	A0A1J1LNM4			False
Chl_ab_binding_proteins	Bacteria	A0A0X8WS20	A0A0X8WS20			False
Chl_ab_binding_proteins	Bacteria	B4W2I8	B4W2I8			False
Chl_ab_binding_proteins	Bacteria	A0A1E5QGE5	A0A1E5QGE5			False
Chl_ab_binding_proteins	Bacteria	A0A1Q4RYZ8	A0A1Q4RYZ8			False
Chl_ab_binding_proteins	Bacteria	A0A1Y0REC9	A0A1Y0REC9			False
Chl_ab_binding_proteins	Bacteria	B2J4P6	B2J4P6			False
Chl_ab_binding_proteins	Bacteria	A0A0P4UNS0	A0A0P4UNS0			False
Chl_ab_binding_proteins	Bacteria	Q3AWM5	Q3AWM5			False
Chl_ab_binding_proteins	Bacteria	A0A0R2TWU7	A0A0R2TWU7			False
Chl_ab_binding_proteins	Bacteria	Q3ALX2	Q3ALX2			False
Chl_ab_binding_proteins	Bacteria	A0A1D2P5Y9	A0A1D2P5Y9			False
Chl_ab_binding_proteins	Bacteria	Q8YQU0	Q8YQU0			False
Chl_ab_binding_proteins	Bacteria	A0A0D6KML1	A0A0D6KML1			False
Chl_ab_binding_proteins	Bacteria	A0A1J0AGP3	A0A1J0AGP3			False
Chl_ab_binding_proteins	Bacteria	A0A0V7ZLJ9	A0A0V7ZLJ9			False
Chl_ab_binding_proteins	Bacteria	A0A073CF35	A0A073CF35			False
Chl_ab_binding_proteins	Bacteria	I0ZA28	I0ZA28			False
Chl_ab_binding_proteins	Bacteria	A0A252DJC2	A0A252DJC2			False
Chl_ab_binding_proteins	Bacteria	K9SRN8	K9SRN8			False
Chl_ab_binding_proteins	Bacteria	K9TJQ5	K9TJQ5			False
Chl_ab_binding_proteins	Bacteria	A0A1Z4K3S5	A0A1Z4K3S5			False
Chl_ab_binding_proteins	Bacteria	A0A1E5QEX1	A0A1E5QEX1			False
Chl_ab_binding_proteins	Bacteria	A0A0P7ZHR5	A0A0P7ZHR5			False
Chl_ab_binding_proteins	Bacteria	K9XZG0	K9XZG0			False
Chl_ab_binding_proteins	Bacteria	A0A1Z4RLT8	A0A1Z4RLT8			False
Chl_ab_binding_proteins	Bacteria	A0A1U7J6C5	A0A1U7J6C5			False
Chl_ab_binding_proteins	Bacteria	K9W4P4	K9W4P4			False
Chl_ab_binding_proteins	Bacteria	A0A1J6IAB8	A0A1J6IAB8			False
Chl_ab_binding_proteins	Bacteria	A0A0N7KKM2	A0A0N7KKM2			False
Chl_ab_binding_proteins	Eukaryota	F0YKF3	F0YKF3			False
Chl_ab_binding_proteins	Eukaryota	A0A0M0JJS1	A0A0M0JJS1			False
Chl_ab_binding_proteins	Eukaryota	R1BEH6	R1BEH6			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9EIB4	A0A1Q9EIB4			False
Chl_ab_binding_proteins	Eukaryota	W7TMT7	W7TMT7			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9DQB0	A0A1Q9DQB0			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9D687	A0A1Q9D687			False
Chl_ab_binding_proteins	Eukaryota	B5YLU3	B5YLU3			False
Chl_ab_binding_proteins	Eukaryota	K0SZX8	K0SZX8			False
Chl_ab_binding_proteins	Eukaryota	F0XZW3	F0XZW3			False
Chl_ab_binding_proteins	Eukaryota	K0RS88	K0RS88			False
Chl_ab_binding_proteins	Eukaryota	F0YB43	F0YB43			False
Chl_ab_binding_proteins	Eukaryota	B7G8Q1	B7G8Q1			False
Chl_ab_binding_proteins	Eukaryota	B8CEV9	B8CEV9			False
Chl_ab_binding_proteins	Eukaryota	B8BX93	B8BX93			False
Chl_ab_binding_proteins	Eukaryota	A0A1Z5JN27	A0A1Z5JN27			False
Chl_ab_binding_proteins	Eukaryota	A0A1E7ETL9	A0A1E7ETL9			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9CMD4	A0A1Q9CMD4			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9DSM1	A0A1Q9DSM1			False
Chl_ab_binding_proteins	Eukaryota	F0Y5B8	F0Y5B8			False
Chl_ab_binding_proteins	Eukaryota	A0A1E7EU33	A0A1E7EU33			False
Chl_ab_binding_proteins	Eukaryota	F0Y4X9	F0Y4X9			False
Chl_ab_binding_proteins	Eukaryota	F0YKY8	F0YKY8			False
Chl_ab_binding_proteins	Eukaryota	F0YQD9	F0YQD9			False
Chl_ab_binding_proteins	Eukaryota	A0A1E7EY07	A0A1E7EY07			False
Chl_ab_binding_proteins	Eukaryota	K0SVS9	K0SVS9			False
Chl_ab_binding_proteins	Eukaryota	B7GC99	B7GC99			False
Chl_ab_binding_proteins	Eukaryota	A0A0M0JRS8	A0A0M0JRS8			False
Chl_ab_binding_proteins	Eukaryota	R1B3D6	R1B3D6			False
Chl_ab_binding_proteins	Eukaryota	R1EGM0	R1EGM0			False
Chl_ab_binding_proteins	Eukaryota	A0A0M0JUY2	A0A0M0JUY2			False
Chl_ab_binding_proteins	Eukaryota	R1D627	R1D627			False
Chl_ab_binding_proteins	Eukaryota	R1F723	R1F723			False
Chl_ab_binding_proteins	Eukaryota	R1CP00	R1CP00			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9D7R9	A0A1Q9D7R9			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9BT02	A0A1Q9BT02			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9D708	A0A1Q9D708			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9DYG4	A0A1Q9DYG4			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9E5V7	A0A1Q9E5V7			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9DVW0	A0A1Q9DVW0			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9CVF9	A0A1Q9CVF9			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9C327	A0A1Q9C327			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9CM18	A0A1Q9CM18			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9C5M9	A0A1Q9C5M9			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9EGN2	A0A1Q9EGN2			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9C7X7	A0A1Q9C7X7			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9DII5	A0A1Q9DII5			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9CVG7	A0A1Q9CVG7			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9DYI9	A0A1Q9DYI9			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9CP30	A0A1Q9CP30			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9C520	A0A1Q9C520			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9C885	A0A1Q9C885			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9C8A0	A0A1Q9C8A0			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9CAD0	A0A1Q9CAD0			False
Chl_ab_binding_proteins	Eukaryota	L1J4I7	L1J4I7			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9DH81	A0A1Q9DH81			False
Chl_ab_binding_proteins	Eukaryota	A0A0M0J8Y4	A0A0M0J8Y4			False
Chl_ab_binding_proteins	Eukaryota	F0Y074	F0Y074			False
Chl_ab_binding_proteins	Eukaryota	R1DD36	R1DD36			False
Chl_ab_binding_proteins	Eukaryota	A0A0M0JQB0	A0A0M0JQB0			False
Chl_ab_binding_proteins	Eukaryota	A0A1Q9C7F7	A0A1Q9C7F7			False
Chl_ab_binding_proteins	Eukaryota	A0A0M0K5F8	A0A0M0K5F8			False
Chl_ab_binding_proteins	Eukaryota	A0A1Z5JFW6	A0A1Z5JFW6			False
Chl_ab_binding_proteins	Eukaryota	A0A1E7FDM5	A0A1E7FDM5			False
Chl_ab_binding_proteins	Eukaryota	R1CCF5	R1CCF5			False
Chl_ab_binding_proteins	Eukaryota	A0A0G4G4X4	A0A0G4G4X4			False
Chl_ab_binding_proteins	Eukaryota	A0A0G4EK69	A0A0G4EK69			False
Chl_ab_binding_proteins	Eukaryota	K8FF12	K8FF12			False
Chl_ab_binding_proteins	Eukaryota	Q019J1	Q019J1			False
Chl_ab_binding_proteins	Eukaryota	C1E3Q9	C1E3Q9			False
Chl_ab_binding_proteins	Eukaryota	C1N5Z4	C1N5Z4			False
Chl_ab_binding_proteins	Eukaryota	C1N3R3	C1N3R3			False
Chl_ab_binding_proteins	Eukaryota	D7FQG7	D7FQG7			False
